2024-04-16 12:08:17 INFO     epoch (index_dataloader/dataloader_len), loss_value.item(), epoch_losses.mean()
2024-04-16 16:15:56 INFO     train: 0 (1343/2500), 482.2219543457031, 1487.2265847296942
2024-04-16 16:17:25 INFO     train: 0 (1351/2500), 355.43133544921875, 1481.0193580988596
2024-04-16 16:18:53 INFO     train: 0 (1359/2500), 209.89427185058594, 1474.5841796987197
2024-04-16 16:20:22 INFO     train: 0 (1367/2500), 237.46119689941406, 1468.018759744209
2024-04-16 16:21:51 INFO     train: 0 (1375/2500), 200.9559326171875, 1461.2371602391088
2024-04-16 16:23:20 INFO     train: 0 (1383/2500), 306.37176513671875, 1454.8420479724862
2024-04-16 16:24:48 INFO     train: 0 (1391/2500), 249.4080810546875, 1448.3131391152567
2024-04-16 16:26:17 INFO     train: 0 (1399/2500), 326.9603271484375, 1441.5165322549003
2024-04-16 16:27:45 INFO     train: 0 (1407/2500), 197.78988647460938, 1435.46457482468
2024-04-16 16:29:14 INFO     train: 0 (1415/2500), 153.01162719726562, 1429.3034969372939
2024-04-16 16:30:43 INFO     train: 0 (1423/2500), 370.0111083984375, 1422.803253677454
2024-04-16 16:32:11 INFO     train: 0 (1431/2500), 177.26992797851562, 1416.7613503653245
2024-04-16 16:33:40 INFO     train: 0 (1439/2500), 150.4911651611328, 1410.597642993927
2024-04-16 16:35:09 INFO     train: 0 (1447/2500), 239.58680725097656, 1404.1535965197652
2024-04-16 16:36:37 INFO     train: 0 (1455/2500), 449.20526123046875, 1398.005866585197
2024-04-16 16:38:06 INFO     train: 0 (1463/2500), 562.5703125, 1392.8483931015098
2024-04-16 16:39:34 INFO     train: 0 (1471/2500), 241.46783447265625, 1387.1396992621214
2024-04-16 16:41:03 INFO     train: 0 (1479/2500), 490.4607849121094, 1381.1108236983016
2024-04-16 16:42:32 INFO     train: 0 (1487/2500), 320.61090087890625, 1375.2469487959338
2024-04-16 16:44:00 INFO     train: 0 (1495/2500), 197.7205810546875, 1369.409842598247
2024-04-16 16:45:29 INFO     train: 0 (1503/2500), 181.11788940429688, 1363.4227436451201
2024-04-16 16:46:58 INFO     train: 0 (1511/2500), 215.07867431640625, 1357.6840637751989
2024-04-16 16:48:27 INFO     train: 0 (1519/2500), 189.0089111328125, 1351.926907780296
2024-04-16 16:49:56 INFO     train: 0 (1527/2500), 434.7294616699219, 1346.715267820508
2024-04-16 16:51:24 INFO     train: 0 (1535/2500), 148.21734619140625, 1341.6040672063828
